,row_close,levelCounter,trial_set,row_start,time_secs,ptcp,feedbackType,correctCounter,Change Flag
1314,83394,28.0,1,82882.0,3.8496240601503757,tsvr15,none,26.0,83394
1315,85643,29.0,1,85121.0,3.924812030075188,tsvr15,incongruent,27.0,85643
1316,87996,30.0,1,87410.0,4.406015037593985,tsvr15,none,28.0,87996
1317,90218,31.0,1,89712.0,3.8045112781954886,tsvr15,incongruent,29.0,90218
1318,92446,32.0,1,91900.0,4.105263157894737,tsvr15,congruent,30.0,92446
1319,94880,33.0,1,94241.0,4.804511278195489,tsvr15,incongruent,31.0,94880
1320,97055,34.0,1,96560.0,3.7218045112781954,tsvr15,incongruent,32.0,97055
1321,98743,35.0,1,,,tsvr15,incongruent,33.0,98743
1322,101614,0.0,2,101090.0,3.9398496240601504,tsvr15,congruent,0.0,101614
1323,103877,1.0,2,103360.0,3.887218045112782,tsvr15,none,1.0,103876
1324,108585,2.0,2,105595.0,22.481203007518797,tsvr15,incongruent,2.0,108585
1325,110828,3.0,2,110285.0,4.082706766917293,tsvr15,incongruent,3.0,110828
1326,113099,4.0,2,112515.0,4.390977443609023,tsvr15,none,4.0,113099
1327,115347,5.0,2,114911.0,3.2781954887218046,tsvr15,incongruent,5.0,115347
1328,117558,6.0,2,117038.0,3.9097744360902253,tsvr15,incongruent,6.0,117558
1329,119878,7.0,2,119309.0,4.2781954887218046,tsvr15,congruent,7.0,119878
1330,122187,8.0,2,121633.0,4.165413533834586,tsvr15,none,8.0,122187
1331,124360,9.0,2,123866.0,3.7142857142857144,tsvr15,incongruent,9.0,124360
1332,126458,10.0,2,125978.0,3.6090225563909772,tsvr15,incongruent,10.0,126458
1333,128673,11.0,2,128198.0,3.5714285714285716,tsvr15,none,11.0,128673
1334,130778,12.0,2,130310.0,3.518796992481203,tsvr15,congruent,12.0,130777
1335,133008,13.0,2,132507.0,3.7669172932330826,tsvr15,none,13.0,133008
1336,136877,14.0,2,136246.0,4.7443609022556394,tsvr15,none,14.0,136877
1337,139039,15.0,2,138596.0,3.330827067669173,tsvr15,none,15.0,139039
1338,142281,16.0,2,141745.0,4.030075187969925,tsvr15,none,16.0,142281
1339,144416,17.0,2,143949.0,3.511278195488722,tsvr15,congruent,17.0,144416
1340,147218,18.0,2,146778.0,3.308270676691729,tsvr15,incongruent,18.0,147218
1341,149416,19.0,2,148915.0,3.7669172932330826,tsvr15,incongruent,19.0,149416
1342,151885,20.0,2,151417.0,3.518796992481203,tsvr15,congruent,20.0,151885
1343,154562,21.0,2,154130.0,3.2481203007518795,tsvr15,incongruent,21.0,154562
1344,156885,22.0,2,156222.0,4.984962406015038,tsvr15,incongruent,22.0,156885
1345,159895,23.0,2,159448.0,3.3609022556390977,tsvr15,none,23.0,159895
1346,162111,24.0,2,161673.0,3.293233082706767,tsvr15,congruent,24.0,162111
1347,164320,25.0,2,163793.0,3.962406015037594,tsvr15,none,25.0,164320
1348,166410,26.0,2,165963.0,3.3609022556390977,tsvr15,incongruent,26.0,166410
1349,168455,27.0,2,168018.0,3.2857142857142856,tsvr15,congruent,27.0,168455
1350,170739,28.0,2,170253.0,3.654135338345865,tsvr15,congruent,28.0,170739
1351,172996,29.0,2,172498.0,3.744360902255639,tsvr15,congruent,29.0,172996
1352,175160,30.0,2,174717.0,3.330827067669173,tsvr15,congruent,30.0,175160
1353,177474,31.0,2,176919.0,4.172932330827067,tsvr15,none,31.0,177474
1354,179737,32.0,2,179288.0,3.3759398496240602,tsvr15,none,32.0,179736
1355,182005,33.0,2,181549.0,3.4285714285714284,tsvr15,congruent,33.0,182005
1356,184156,34.0,2,183724.0,3.2481203007518795,tsvr15,incongruent,34.0,184156
1357,186071,35.0,2,,,tsvr15,congruent,35.0,186071
1358,191137,0.0,3,190341.0,5.984962406015038,tsvr15,incongruent,0.0,191137
1359,193468,1.0,3,192867.0,4.518796992481203,tsvr15,incongruent,1.0,193468
1360,195694,2.0,3,195090.0,4.541353383458647,tsvr15,none,2.0,195694
1361,198247,3.0,3,197634.0,4.609022556390977,tsvr15,incongruent,3.0,198247
1362,200714,4.0,3,198248.0,18.541353383458645,tsvr15,congruent,4.0,200714
1363,203030,5.0,3,202450.0,4.360902255639098,tsvr15,none,5.0,203030
1364,207991,6.0,3,204699.0,24.75187969924812,tsvr15,incongruent,6.0,207991
1365,210470,7.0,3,209856.0,4.616541353383458,tsvr15,none,7.0,210470
1366,213876,8.0,3,213053.0,6.18796992481203,tsvr15,none,8.0,213876
1367,216350,9.0,3,215735.0,4.62406015037594,tsvr15,incongruent,9.0,216350
1368,219466,10.0,3,218800.0,5.007518796992481,tsvr15,none,10.0,219466
1369,233843,11.0,3,221748.0,90.93984962406014,tsvr15,congruent,,
1370,236328,12.0,3,235723.0,4.548872180451128,tsvr15,none,11.0,236328
1371,238619,13.0,3,237977.0,4.827067669172933,tsvr15,congruent,12.0,238619
1372,240994,14.0,3,240284.0,5.338345864661654,tsvr15,congruent,13.0,240994
1373,243847,15.0,3,243283.0,4.2406015037593985,tsvr15,incongruent,14.0,243847
1374,246623,16.0,3,246031.0,4.451127819548872,tsvr15,incongruent,15.0,246623
1375,248977,17.0,3,248372.0,4.548872180451128,tsvr15,congruent,16.0,248977
1376,251296,18.0,3,250676.0,4.661654135338346,tsvr15,incongruent,17.0,251296
1377,253672,19.0,3,253049.0,4.684210526315789,tsvr15,congruent,,
1378,257183,20.0,3,256507.0,5.082706766917293,tsvr15,congruent,18.0,257183
1379,259447,21.0,3,258888.0,4.203007518796992,tsvr15,incongruent,19.0,259447
1380,261824,22.0,3,261124.0,5.2631578947368425,tsvr15,none,20.0,261824
1381,264389,23.0,3,263798.0,4.443609022556391,tsvr15,none,21.0,264389
1382,266643,24.0,3,266070.0,4.30827067669173,tsvr15,congruent,22.0,266643
1383,268869,25.0,3,268271.0,4.496240601503759,tsvr15,none,23.0,268869
1384,271078,26.0,3,270497.0,4.368421052631579,tsvr15,incongruent,24.0,271078
1385,273288,27.0,3,272791.0,3.736842105263158,tsvr15,congruent,25.0,273288
1386,275487,28.0,3,274939.0,4.120300751879699,tsvr15,incongruent,26.0,275487
1387,277972,29.0,3,277476.0,3.7293233082706765,tsvr15,none,27.0,277972
1388,280455,30.0,3,279903.0,4.150375939849624,tsvr15,congruent,28.0,280455
1389,282634,31.0,3,282115.0,3.9022556390977443,tsvr15,incongruent,29.0,282634
1390,285019,32.0,3,284505.0,3.8646616541353382,tsvr15,none,30.0,285019
1391,287282,33.0,3,286716.0,4.2556390977443606,tsvr15,congruent,31.0,287282
1392,289791,34.0,3,289306.0,3.6466165413533833,tsvr15,congruent,32.0,289791
1393,292051,35.0,3,,,tsvr15,none,33.0,292051
1394,3397,0.0,1,2972.0,3.1954887218045114,tsvr14,none,0.0,3397
1395,5527,1.0,1,5096.0,3.2406015037593985,tsvr14,none,1.0,5527
1396,7658,2.0,1,7227.0,3.2406015037593985,tsvr14,congruent,2.0,7658
1397,9834,3.0,1,9399.0,3.2706766917293235,tsvr14,incongruent,3.0,9834
1398,12434,4.0,1,11999.0,3.2706766917293235,tsvr14,none,4.0,12434
1399,16046,5.0,1,15616.0,3.2330827067669174,tsvr14,none,5.0,16046
1400,20448,6.0,1,19991.0,3.43609022556391,tsvr14,congruent,6.0,20448
1401,22757,7.0,1,22325.0,3.2481203007518795,tsvr14,congruent,7.0,22757
1402,26373,8.0,1,25941.0,3.2481203007518795,tsvr14,incongruent,8.0,26373
1403,33982,9.0,1,33550.0,3.2481203007518795,tsvr14,none,9.0,33982
1404,36243,10.0,1,35824.0,3.1503759398496243,tsvr14,congruent,10.0,36243
1405,38367,11.0,1,37944.0,3.180451127819549,tsvr14,congruent,11.0,38367
1406,40476,12.0,1,40045.0,3.2406015037593985,tsvr14,congruent,12.0,40476
1407,42990,13.0,1,42560.0,3.2330827067669174,tsvr14,incongruent,13.0,42990
1408,47285,14.0,1,46861.0,3.18796992481203,tsvr14,incongruent,14.0,47285
1409,53324,15.0,1,52880.0,3.338345864661654,tsvr14,congruent,15.0,53324
1410,58300,16.0,1,57854.0,3.3533834586466167,tsvr14,incongruent,16.0,58300
1411,60757,17.0,1,60321.0,3.2781954887218046,tsvr14,incongruent,17.0,60757
1412,62824,18.0,1,62397.0,3.210526315789474,tsvr14,congruent,18.0,62824
1413,65028,19.0,1,64597.0,3.2406015037593985,tsvr14,incongruent,19.0,65028
1414,67553,20.0,1,67119.0,3.263157894736842,tsvr14,none,20.0,67553
1415,69824,21.0,1,69391.0,3.255639097744361,tsvr14,incongruent,21.0,69824
1416,72173,22.0,1,71740.0,3.255639097744361,tsvr14,congruent,22.0,72173
1417,74357,23.0,1,73921.0,3.2781954887218046,tsvr14,congruent,23.0,74357
1418,76988,24.0,1,76495.0,3.706766917293233,tsvr14,none,24.0,76988
1419,79198,25.0,1,78767.0,3.2406015037593985,tsvr14,incongruent,25.0,79198
1420,81611,26.0,1,81179.0,3.2481203007518795,tsvr14,none,26.0,81611
1421,84627,27.0,1,84199.0,3.218045112781955,tsvr14,none,27.0,84627
1422,86777,28.0,1,86340.0,3.2857142857142856,tsvr14,incongruent,28.0,86777
1423,89328,29.0,1,88891.0,3.2857142857142856,tsvr14,none,29.0,89328
1424,91672,30.0,1,91243.0,3.225563909774436,tsvr14,incongruent,30.0,91672
1425,94012,31.0,1,93577.0,3.2706766917293235,tsvr14,incongruent,31.0,94012
1426,96302,32.0,1,95869.0,3.255639097744361,tsvr14,congruent,32.0,96301
1427,99006,33.0,1,98561.0,3.345864661654135,tsvr14,none,33.0,99006
1428,101196,34.0,1,100763.0,3.255639097744361,tsvr14,congruent,34.0,101196
1429,103621,35.0,1,99.0,778.3609022556391,tsvr14,none,35.0,103621
1430,106628,0.0,2,106136.0,3.699248120300752,tsvr14,none,0.0,106628
1431,108980,1.0,2,108433.0,4.112781954887218,tsvr14,incongruent,1.0,108980
1432,111217,2.0,2,110791.0,3.2030075187969924,tsvr14,congruent,2.0,111217
1433,115837,3.0,2,112924.0,21.902255639097746,tsvr14,none,3.0,115837
1434,121892,4.0,2,117543.0,32.69924812030075,tsvr14,incongruent,4.0,121892
1435,124051,5.0,2,123619.0,3.2481203007518795,tsvr14,congruent,5.0,124051
1436,126876,6.0,2,126460.0,3.1278195488721803,tsvr14,congruent,6.0,126876
1437,129193,7.0,2,128754.0,3.300751879699248,tsvr14,none,7.0,129193
1438,131370,8.0,2,130945.0,3.1954887218045114,tsvr14,congruent,8.0,131370
1439,133722,9.0,2,133124.0,4.496240601503759,tsvr14,none,9.0,133722
1440,136728,10.0,2,135455.0,9.571428571428571,tsvr14,congruent,,
1441,139547,11.0,2,138443.0,8.300751879699249,tsvr14,incongruent,10.0,139547
1442,143122,12.0,2,142706.0,3.1278195488721803,tsvr14,incongruent,11.0,143122
1443,151423,13.0,2,151001.0,3.172932330827068,tsvr14,congruent,12.0,151423
1444,153603,14.0,2,153148.0,3.4210526315789473,tsvr14,incongruent,13.0,153603
1445,156764,15.0,2,155273.0,11.210526315789474,tsvr14,none,,
1446,160082,16.0,2,158729.0,10.172932330827068,tsvr14,incongruent,14.0,160082
1447,169473,17.0,2,161806.0,57.64661654135338,tsvr14,none,15.0,169473
1448,172700,18.0,2,171279.0,10.68421052631579,tsvr14,congruent,,
1449,175026,19.0,2,174571.0,3.4210526315789473,tsvr14,none,16.0,175026
1450,183395,20.0,2,182818.0,4.338345864661654,tsvr14,congruent,17.0,183395
1451,187427,21.0,2,186993.0,3.263157894736842,tsvr14,none,18.0,187427
1452,190494,22.0,2,189970.0,3.9398496240601504,tsvr14,none,19.0,190494
1453,194323,23.0,2,193829.0,3.7142857142857144,tsvr14,incongruent,20.0,194323
1454,196664,24.0,2,196232.0,3.2481203007518795,tsvr14,congruent,21.0,196664
1455,198996,25.0,2,198519.0,3.5864661654135337,tsvr14,none,22.0,198996
1456,203282,26.0,2,202692.0,4.43609022556391,tsvr14,incongruent,23.0,203282
1457,205622,27.0,2,205190.0,3.2481203007518795,tsvr14,incongruent,24.0,205622
1458,209841,28.0,2,209318.0,3.9323308270676693,tsvr14,none,25.0,209841
1459,212016,29.0,2,211584.0,3.2481203007518795,tsvr14,incongruent,26.0,212016
1460,214440,30.0,2,214005.0,3.2706766917293235,tsvr14,incongruent,27.0,214440
1461,220694,31.0,2,220259.0,3.2706766917293235,tsvr14,incongruent,28.0,220694
1462,228497,32.0,2,228067.0,3.2330827067669174,tsvr14,congruent,29.0,228497
1463,232629,33.0,2,232201.0,3.218045112781955,tsvr14,congruent,30.0,232629
1464,236837,34.0,2,236402.0,3.2706766917293235,tsvr14,none,31.0,236837
1465,242522,35.0,2,99.0,1822.7293233082708,tsvr14,congruent,32.0,242522
1466,246686,0.0,3,246250.0,3.2781954887218046,tsvr14,congruent,0.0,246686
1467,249199,1.0,3,248766.0,3.255639097744361,tsvr14,congruent,1.0,249199
1468,251363,2.0,3,250940.0,3.180451127819549,tsvr14,incongruent,2.0,251363
1469,253969,3.0,3,253511.0,3.443609022556391,tsvr14,congruent,3.0,253969
1470,260377,4.0,3,259939.0,3.293233082706767,tsvr14,congruent,4.0,260377
1471,269714,5.0,3,269004.0,5.338345864661654,tsvr14,congruent,5.0,269714
1472,272100,6.0,3,271677.0,3.180451127819549,tsvr14,incongruent,6.0,272100
1473,274402,7.0,3,273904.0,3.744360902255639,tsvr14,incongruent,7.0,274402
1474,276567,8.0,3,276126.0,3.3157894736842106,tsvr14,incongruent,8.0,276567
1475,280626,9.0,3,279679.0,7.120300751879699,tsvr14,congruent,9.0,280626
1476,285474,10.0,3,282381.0,23.25563909774436,tsvr14,congruent,10.0,285474
1477,287575,11.0,3,287146.0,3.225563909774436,tsvr14,congruent,11.0,287575
1478,290004,12.0,3,289481.0,3.9323308270676693,tsvr14,congruent,12.0,290004
1479,304020,13.0,3,302495.0,11.466165413533835,tsvr14,none,13.0,304020
1480,306296,14.0,3,305798.0,3.744360902255639,tsvr14,none,14.0,306295
1481,308414,15.0,3,307987.0,3.210526315789474,tsvr14,incongruent,15.0,308414
1482,310667,16.0,3,310187.0,3.6090225563909772,tsvr14,incongruent,16.0,310667
1483,312870,17.0,3,312425.0,3.345864661654135,tsvr14,congruent,17.0,312870
1484,316822,18.0,3,314660.0,16.25563909774436,tsvr14,none,,
1485,319039,19.0,3,318616.0,3.180451127819549,tsvr14,incongruent,18.0,319039
1486,321636,20.0,3,320876.0,5.714285714285714,tsvr14,none,19.0,321636
1487,323881,21.0,3,323433.0,3.3684210526315788,tsvr14,none,20.0,323881
1488,326226,22.0,3,325650.0,4.330827067669173,tsvr14,incongruent,21.0,326226
1489,328390,23.0,3,327939.0,3.3909774436090228,tsvr14,none,22.0,328390
1490,332645,24.0,3,332222.0,3.180451127819549,tsvr14,none,23.0,332645
1491,335387,25.0,3,334269.0,8.406015037593985,tsvr14,none,24.0,335387
1492,343094,26.0,3,342603.0,3.691729323308271,tsvr14,none,,
1493,345699,27.0,3,344848.0,6.398496240601504,tsvr14,none,25.0,345699
1494,348040,28.0,3,347518.0,3.924812030075188,tsvr14,none,26.0,348040
1495,351372,29.0,3,350946.0,3.2030075187969924,tsvr14,incongruent,27.0,351372
1496,364234,30.0,3,363668.0,4.2556390977443606,tsvr14,congruent,28.0,364234
1497,366609,31.0,3,366057.0,4.150375939849624,tsvr14,incongruent,29.0,366609
1498,369015,32.0,3,368350.0,5.0,tsvr14,incongruent,30.0,369015
1499,371323,33.0,3,370794.0,3.9774436090225564,tsvr14,congruent,31.0,371323
1500,373623,34.0,3,373103.0,3.9097744360902253,tsvr14,incongruent,32.0,373623
1501,3041,0.0,1,2532.0,3.827067669172932,tsvr13,congruent,0.0,3041
1502,5381,1.0,1,4884.0,3.736842105263158,tsvr13,none,1.0,5381
1503,7824,2.0,1,7240.0,4.390977443609023,tsvr13,none,2.0,7824
1504,10234,3.0,1,9741.0,3.706766917293233,tsvr13,congruent,3.0,10234
1505,12549,4.0,1,11987.0,4.225563909774436,tsvr13,incongruent,4.0,12549
1506,14777,5.0,1,14256.0,3.917293233082707,tsvr13,incongruent,5.0,14777
1507,16948,6.0,1,16519.0,3.225563909774436,tsvr13,congruent,6.0,16948
1508,19111,7.0,1,18658.0,3.406015037593985,tsvr13,none,7.0,19111
1509,21193,8.0,1,20766.0,3.210526315789474,tsvr13,incongruent,8.0,21193
1510,23368,9.0,1,22933.0,3.2706766917293235,tsvr13,incongruent,9.0,23367
1511,25517,10.0,1,25091.0,3.2030075187969924,tsvr13,incongruent,10.0,25517
1512,27686,11.0,1,27213.0,3.556390977443609,tsvr13,incongruent,11.0,27686
1513,29789,12.0,1,29346.0,3.330827067669173,tsvr13,none,12.0,29789
1514,31961,13.0,1,31522.0,3.300751879699248,tsvr13,incongruent,13.0,31961
1515,34292,14.0,1,33858.0,3.263157894736842,tsvr13,incongruent,14.0,34292
1516,36405,15.0,1,35942.0,3.481203007518797,tsvr13,congruent,15.0,36405
1517,38655,16.0,1,38214.0,3.3157894736842106,tsvr13,congruent,16.0,38655
1518,41204,17.0,1,40773.0,3.2406015037593985,tsvr13,none,17.0,41204
1519,43453,18.0,1,43030.0,3.180451127819549,tsvr13,congruent,18.0,43453
1520,45600,19.0,1,45175.0,3.1954887218045114,tsvr13,none,19.0,45600
1521,47850,20.0,1,47424.0,3.2030075187969924,tsvr13,incongruent,20.0,47850
1522,49999,21.0,1,49487.0,3.8496240601503757,tsvr13,incongruent,21.0,49999
1523,52200,22.0,1,51774.0,3.2030075187969924,tsvr13,none,22.0,52200
1524,58976,23.0,1,54470.0,33.8796992481203,tsvr13,congruent,,
1525,61300,24.0,1,60850.0,3.3834586466165413,tsvr13,none,23.0,61300
1526,63538,25.0,1,63112.0,3.2030075187969924,tsvr13,none,24.0,63538
1527,65677,26.0,1,65234.0,3.330827067669173,tsvr13,congruent,25.0,65677
1528,67845,27.0,1,67379.0,3.5037593984962405,tsvr13,incongruent,26.0,67845
1529,70039,28.0,1,69606.0,3.255639097744361,tsvr13,incongruent,27.0,70039
1530,72147,29.0,1,71719.0,3.218045112781955,tsvr13,congruent,28.0,72147
1531,74931,30.0,1,73888.0,7.842105263157895,tsvr13,none,29.0,74931
1532,77314,31.0,1,76737.0,4.338345864661654,tsvr13,none,30.0,77314
1533,79426,32.0,1,78991.0,3.2706766917293235,tsvr13,congruent,31.0,79426
1534,81635,33.0,1,81212.0,3.180451127819549,tsvr13,congruent,32.0,81635
1535,83682,34.0,1,83256.0,3.2030075187969924,tsvr13,none,33.0,83682
1536,85351,35.0,1,99.0,640.9924812030075,tsvr13,congruent,34.0,85351
1537,88335,0.0,2,87891.0,3.338345864661654,tsvr13,congruent,0.0,88335
1538,92648,1.0,2,92187.0,3.4661654135338344,tsvr13,incongruent,1.0,92648
1539,98063,2.0,2,97157.0,6.81203007518797,tsvr13,none,2.0,98063
1540,100315,3.0,2,99760.0,4.172932330827067,tsvr13,none,3.0,100315
1541,107486,4.0,2,107049.0,3.2857142857142856,tsvr13,incongruent,4.0,107486
1542,109647,5.0,2,109223.0,3.18796992481203,tsvr13,none,5.0,109646
1543,111792,6.0,2,111363.0,3.225563909774436,tsvr13,incongruent,6.0,111792
1544,113969,7.0,2,113530.0,3.300751879699248,tsvr13,congruent,7.0,113969
1545,116033,8.0,2,115581.0,3.398496240601504,tsvr13,incongruent,8.0,116033
1546,118193,9.0,2,117724.0,3.526315789473684,tsvr13,none,9.0,118193
1547,120327,10.0,2,119899.0,3.218045112781955,tsvr13,incongruent,10.0,120327
1548,122432,11.0,2,121972.0,3.4586466165413534,tsvr13,none,11.0,122432
1549,125070,12.0,2,124119.0,7.150375939849624,tsvr13,congruent,12.0,125070
1550,127654,13.0,2,127212.0,3.3233082706766917,tsvr13,congruent,13.0,127654
1551,129776,14.0,2,129340.0,3.2781954887218046,tsvr13,incongruent,14.0,129776
1552,131940,15.0,2,131460.0,3.6090225563909772,tsvr13,congruent,15.0,131940
1553,134110,16.0,2,133686.0,3.18796992481203,tsvr13,congruent,16.0,134110
1554,136303,17.0,2,135869.0,3.263157894736842,tsvr13,congruent,17.0,136303
1555,138441,18.0,2,138008.0,3.255639097744361,tsvr13,none,18.0,138441
1556,141614,19.0,2,140273.0,10.082706766917294,tsvr13,none,19.0,141614
1557,143738,20.0,2,143310.0,3.218045112781955,tsvr13,incongruent,20.0,143738
1558,145867,21.0,2,145320.0,4.112781954887218,tsvr13,congruent,21.0,145867
1559,150973,22.0,2,150290.0,5.135338345864661,tsvr13,none,22.0,150973
1560,153113,23.0,2,152685.0,3.218045112781955,tsvr13,none,23.0,153113
1561,155231,24.0,2,154804.0,3.210526315789474,tsvr13,congruent,24.0,155231
1562,157812,25.0,2,157014.0,6.0,tsvr13,none,,
1563,160139,26.0,2,159718.0,3.1654135338345863,tsvr13,none,25.0,160139
1564,164493,27.0,2,163946.0,4.112781954887218,tsvr13,congruent,26.0,164493
1565,166527,28.0,2,166098.0,3.225563909774436,tsvr13,incongruent,27.0,166527
1566,175126,29.0,2,174683.0,3.330827067669173,tsvr13,incongruent,28.0,175126
1567,177370,30.0,2,176939.0,3.2406015037593985,tsvr13,incongruent,29.0,177370
1568,181388,31.0,2,180953.0,3.2706766917293235,tsvr13,incongruent,30.0,181388
1569,183488,32.0,2,183053.0,3.2706766917293235,tsvr13,incongruent,31.0,183488
1570,185604,33.0,2,185173.0,3.2406015037593985,tsvr13,none,32.0,185604
1571,189873,34.0,2,187266.0,19.601503759398497,tsvr13,congruent,33.0,189873
1572,191515,35.0,2,191515.0,0.0,tsvr13,congruent,34.0,191515
1573,194137,0.0,3,193707.0,3.2330827067669174,tsvr13,congruent,0.0,194137
1574,196181,1.0,3,195753.0,3.218045112781955,tsvr13,incongruent,1.0,196181
1575,198278,2.0,3,197832.0,3.3533834586466167,tsvr13,congruent,2.0,198278
1576,200400,3.0,3,199969.0,3.2406015037593985,tsvr13,congruent,3.0,200400
1577,203078,4.0,3,202650.0,3.218045112781955,tsvr13,congruent,4.0,203078
1578,206168,5.0,3,205739.0,3.225563909774436,tsvr13,none,5.0,206168
1579,208326,6.0,3,207869.0,3.43609022556391,tsvr13,incongruent,6.0,208326
1580,210477,7.0,3,210048.0,3.225563909774436,tsvr13,congruent,7.0,210477
1581,212601,8.0,3,212174.0,3.210526315789474,tsvr13,none,8.0,212601
1582,214718,9.0,3,214233.0,3.6466165413533833,tsvr13,congruent,9.0,214718
1583,216983,10.0,3,216553.0,3.2330827067669174,tsvr13,none,10.0,216983
1584,219047,11.0,3,218617.0,3.2330827067669174,tsvr13,incongruent,11.0,219047
1585,223108,12.0,3,222679.0,3.225563909774436,tsvr13,none,12.0,223108
1586,227534,13.0,3,224823.0,20.383458646616543,tsvr13,congruent,13.0,227534
1587,229654,14.0,3,229171.0,3.6315789473684212,tsvr13,incongruent,14.0,229654
1588,232954,15.0,3,231274.0,12.631578947368421,tsvr13,congruent,15.0,232953
1589,237109,16.0,3,236652.0,3.43609022556391,tsvr13,incongruent,16.0,237109
1590,239345,17.0,3,238882.0,3.481203007518797,tsvr13,congruent,17.0,239345
1591,241535,18.0,3,241054.0,3.6165413533834587,tsvr13,none,,
1592,243996,19.0,3,243475.0,3.917293233082707,tsvr13,congruent,18.0,243996
1593,246220,20.0,3,245786.0,3.263157894736842,tsvr13,incongruent,19.0,246220
1594,248398,21.0,3,247898.0,3.7593984962406015,tsvr13,incongruent,,
1595,250797,22.0,3,250274.0,3.9323308270676693,tsvr13,incongruent,20.0,250797
1596,253237,23.0,3,252566.0,5.045112781954887,tsvr13,none,21.0,253237
1597,255404,24.0,3,254948.0,3.4285714285714284,tsvr13,none,22.0,255404
1598,257679,25.0,3,257235.0,3.338345864661654,tsvr13,none,23.0,257679
1599,259772,26.0,3,259341.0,3.2406015037593985,tsvr13,incongruent,24.0,259772
1600,262165,27.0,3,261671.0,3.7142857142857144,tsvr13,none,25.0,262165
1601,266191,28.0,3,265594.0,4.488721804511278,tsvr13,congruent,26.0,266191
1602,268368,29.0,3,267899.0,3.526315789473684,tsvr13,none,27.0,268368
1603,270421,30.0,3,269988.0,3.255639097744361,tsvr13,none,28.0,270421
1604,277470,31.0,3,277042.0,3.218045112781955,tsvr13,incongruent,29.0,277470
1605,279682,32.0,3,279254.0,3.218045112781955,tsvr13,congruent,30.0,279682
1606,281780,33.0,3,281340.0,3.308270676691729,tsvr13,incongruent,31.0,281780
1607,283957,34.0,3,283531.0,3.2030075187969924,tsvr13,none,32.0,283957
1608,3193,0.0,1,2769.0,3.18796992481203,tsvr12,none,0.0,3193
1609,5305,1.0,1,4882.0,3.180451127819549,tsvr12,congruent,1.0,5305
1610,7549,2.0,1,7124.0,3.1954887218045114,tsvr12,congruent,2.0,7549
1611,9753,3.0,1,9326.0,3.210526315789474,tsvr12,incongruent,3.0,9753
1612,12006,4.0,1,11580.0,3.2030075187969924,tsvr12,none,4.0,12006
1613,14137,5.0,1,13697.0,3.308270676691729,tsvr12,incongruent,5.0,14137
1614,16189,6.0,1,15755.0,3.263157894736842,tsvr12,incongruent,6.0,16189
1615,18278,7.0,1,17853.0,3.1954887218045114,tsvr12,congruent,7.0,18278
1616,20395,8.0,1,19974.0,3.1654135338345863,tsvr12,congruent,8.0,20395
1617,22434,9.0,1,22011.0,3.180451127819549,tsvr12,incongruent,9.0,22434
1618,24533,10.0,1,24110.0,3.180451127819549,tsvr12,none,10.0,24533
1619,26696,11.0,1,26273.0,3.180451127819549,tsvr12,congruent,11.0,26696
1620,30052,12.0,1,29056.0,7.488721804511278,tsvr12,congruent,12.0,30052
1621,32374,13.0,1,31951.0,3.180451127819549,tsvr12,incongruent,13.0,32374
1622,34655,14.0,1,34229.0,3.2030075187969924,tsvr12,congruent,14.0,34655
1623,36828,15.0,1,36404.0,3.18796992481203,tsvr12,none,15.0,36828
1624,39051,16.0,1,38630.0,3.1654135338345863,tsvr12,none,16.0,39051
1625,41239,17.0,1,40809.0,3.2330827067669174,tsvr12,congruent,17.0,41239
1626,43407,18.0,1,42974.0,3.255639097744361,tsvr12,incongruent,18.0,43407
1627,46257,19.0,1,45052.0,9.06015037593985,tsvr12,incongruent,19.0,46257
1628,48284,20.0,1,47859.0,3.1954887218045114,tsvr12,incongruent,20.0,48284
1629,50528,21.0,1,50100.0,3.218045112781955,tsvr12,none,21.0,50528
1630,52573,22.0,1,52153.0,3.1578947368421053,tsvr12,none,22.0,52573
1631,55154,23.0,1,54728.0,3.2030075187969924,tsvr12,none,23.0,55154
1632,57711,24.0,1,57291.0,3.1578947368421053,tsvr12,congruent,24.0,57711
1633,60538,25.0,1,60113.0,3.1954887218045114,tsvr12,none,25.0,60538
1634,63682,26.0,1,63256.0,3.2030075187969924,tsvr12,none,26.0,63682
1635,66235,27.0,1,65807.0,3.218045112781955,tsvr12,congruent,27.0,66235
1636,68822,28.0,1,68399.0,3.180451127819549,tsvr12,none,28.0,68822
1637,71099,29.0,1,70672.0,3.210526315789474,tsvr12,none,29.0,71098
1638,73495,30.0,1,73073.0,3.172932330827068,tsvr12,congruent,30.0,73495
1639,75827,31.0,1,75172.0,4.924812030075188,tsvr12,congruent,,
1640,78145,32.0,1,77718.0,3.210526315789474,tsvr12,incongruent,31.0,78145
1641,80310,33.0,1,79875.0,3.2706766917293235,tsvr12,incongruent,32.0,80310
1642,82567,34.0,1,82146.0,3.1654135338345863,tsvr12,incongruent,33.0,82567
1643,84244,35.0,1,84244.0,0.0,tsvr12,incongruent,34.0,84244
1644,86943,0.0,2,86514.0,3.225563909774436,tsvr12,none,0.0,86943
1645,89881,1.0,2,89442.0,3.300751879699248,tsvr12,none,1.0,89881
1646,92578,2.0,2,92148.0,3.2330827067669174,tsvr12,none,2.0,92578
1647,94859,3.0,2,94424.0,3.2706766917293235,tsvr12,congruent,3.0,94859
